case_id,deliktart,tatmittel,tatort_stadt,tatzeit,geraet_typ,mobilfunk_provider,cell_id,ip_adresse,schadenshoehe_eur,anzahl_verdaechtige,vorstrafen_bekannt,kommunikation_events,digitale_spuren,gps_daten_vorhanden,video_cctv,osint_hinweise,risiko_klasse
BW-2025-00952,Diebstahl,Messer,Karlsruhe,2025-10-16 10:00:00,Laptop,O2,95576,201.32.153.37,7456.07,1,1,5,1,0,0,1,mittel
BW-2025-00953,Sachbeschädigung,Laptop,Heidelberg,2025-07-26 23:00:00,Desktop PC,O2,38207,205.190.123.172,457.58,2,3,27,0,0,1,1,mittel
BW-2025-00954,Cybercrime,Brecheisen,Pforzheim,2025-09-30 03:00:00,Desktop PC,Telekom,63370,64.6.227.55,12993.08,2,1,1,0,1,1,0,mittel
BW-2025-00955,Sachbeschädigung,Brecheisen,Pforzheim,2025-08-06 04:00:00,Laptop,1&1,52547,67.151.61.21,7454.37,1,1,4,0,0,0,0,mittel
BW-2025-00956,Cybercrime,keines,Ulm,2025-09-23 14:00:00,Desktop PC,O2,51896,99.171.118.111,2419.95,2,4,28,1,0,1,1,hoch
BW-2025-00957,Einbruchdiebstahl,keines,Heilbronn,2025-09-24 06:00:00,Android Smartphone,Vodafone,92756,135.141.201.208,7632.56,3,1,35,1,1,0,0,mittel
BW-2025-00958,Drogenhandel,Laptop,Heidelberg,2025-07-27 13:00:00,Desktop PC,O2,13875,50.233.24.79,2708.9,2,0,39,1,1,1,1,mittel
BW-2025-00959,Einbruchdiebstahl,Phishing-Mail,Ulm,2025-07-13 19:00:00,Tablet,Telekom,59601,166.108.84.148,2083.23,4,2,7,1,0,1,0,mittel
BW-2025-00960,Diebstahl,Messer,Heidelberg,2025-07-17 12:00:00,Android Smartphone,Telekom,56140,203.83.242.83,3804.13,3,0,13,0,0,1,1,mittel
BW-2025-00961,Sachbeschädigung,Online-Plattform,Freiburg,2025-08-05 22:00:00,Laptop,Telekom,70806,84.73.222.215,3409.95,4,2,28,1,0,1,1,mittel
BW-2025-00962,Einbruchdiebstahl,Brecheisen,Ulm,2025-12-30 15:00:00,Laptop,Telekom,60246,159.133.57.35,5400.12,3,0,41,1,1,0,0,mittel
BW-2025-00963,Sachbeschädigung,Messer,Ulm,2025-06-03 01:00:00,Android Smartphone,Telekom,52601,167.28.172.35,5128.73,3,1,15,0,0,1,0,mittel
BW-2025-00964,Einbruchdiebstahl,keines,Karlsruhe,2025-09-23 18:00:00,Laptop,Telekom,41367,55.218.160.178,4626.37,2,0,30,0,0,1,1,niedrig
BW-2025-00965,Raub,Phishing-Mail,Mannheim,2025-01-22 02:00:00,Laptop,Telekom,99610,165.110.134.141,7199.08,1,0,28,0,1,1,0,niedrig
BW-2025-00966,Raub,Brecheisen,Heilbronn,2025-08-15 03:00:00,Desktop PC,Telekom,10902,202.164.207.221,3327.26,2,1,2,0,0,1,0,niedrig
BW-2025-00967,Sachbeschädigung,keines,Ulm,2025-06-27 12:00:00,iPhone,1&1,17836,85.255.160.160,7484.36,1,1,25,0,0,1,1,mittel
BW-2025-00968,Betrug,Phishing-Mail,Ulm,2025-10-20 13:00:00,Desktop PC,1&1,85997,203.234.122.103,3107.53,1,2,50,0,0,0,1,mittel
BW-2025-00969,Diebstahl,Brecheisen,Freiburg,2025-04-07 21:00:00,Tablet,O2,22730,95.124.144.48,4264.54,1,2,41,0,1,0,1,mittel
BW-2025-00970,Diebstahl,keines,Heilbronn,2025-08-22 18:00:00,Android Smartphone,O2,43806,156.119.153.114,0.0,2,1,17,1,1,1,1,mittel
BW-2025-00971,Betrug,Brecheisen,Mannheim,2025-01-18 17:00:00,Desktop PC,O2,50194,194.65.18.165,3966.72,1,1,10,0,1,1,1,mittel
BW-2025-00972,Cybercrime,keines,Heilbronn,2025-03-29 18:00:00,Laptop,Vodafone,93461,69.88.214.6,9296.78,1,0,1,0,1,1,1,mittel
BW-2025-00973,Raub,Online-Plattform,Mannheim,2025-06-27 02:00:00,Desktop PC,Telekom,55116,175.211.116.24,5235.93,3,1,9,1,1,1,0,mittel
BW-2025-00974,Drogenhandel,Phishing-Mail,Ulm,2025-12-25 13:00:00,Tablet,Vodafone,11865,182.50.220.58,6861.06,1,1,4,1,0,1,1,mittel
BW-2025-00975,Drogenhandel,Fahrzeug,Pforzheim,2025-04-13 11:00:00,Android Smartphone,Vodafone,75377,128.150.27.147,6569.29,2,1,36,1,0,0,1,mittel
BW-2025-00976,Betrug,Fahrzeug,Heidelberg,2025-09-30 00:00:00,Laptop,Telekom,82520,147.229.161.58,1332.38,1,0,47,0,1,0,1,niedrig
BW-2025-00977,Diebstahl,Smartphone,Heilbronn,2025-06-17 01:00:00,Desktop PC,Vodafone,69777,56.108.24.208,5154.68,2,0,2,1,0,0,0,niedrig
BW-2025-00978,Cybercrime,Online-Plattform,Karlsruhe,2025-04-01 11:00:00,Android Smartphone,Telekom,41973,160.238.244.3,4447.55,2,1,48,1,0,0,0,mittel
BW-2025-00979,Körperverletzung,keines,Karlsruhe,2025-08-06 16:00:00,Desktop PC,Telekom,67920,32.88.204.109,0.0,2,1,30,0,0,1,0,niedrig
BW-2025-00980,Raub,Laptop,Heidelberg,2025-07-24 18:00:00,Desktop PC,1&1,94230,60.222.84.246,363.33,2,0,37,0,1,0,1,niedrig
BW-2025-00981,Körperverletzung,Smartphone,Pforzheim,2025-12-03 06:00:00,Tablet,O2,94578,87.181.7.54,2520.8,1,2,16,0,1,1,1,mittel
BW-2025-00982,Raub,Phishing-Mail,Pforzheim,2025-10-28 09:00:00,Desktop PC,O2,51839,141.113.187.186,3465.47,4,2,30,0,0,1,0,mittel
BW-2025-00983,Körperverletzung,Brecheisen,Mannheim,2025-07-27 23:00:00,iPhone,1&1,35374,210.94.230.61,2044.07,3,4,6,0,1,1,0,hoch
BW-2025-00984,Raub,Fahrzeug,Pforzheim,2025-08-07 11:00:00,Desktop PC,O2,84843,183.0.205.94,4015.93,2,1,9,1,0,1,0,mittel
BW-2025-00985,Drogenhandel,Brecheisen,Heidelberg,2025-04-18 19:00:00,Tablet,Vodafone,45308,69.141.161.39,0.0,3,0,16,0,1,1,1,niedrig
BW-2025-00986,Körperverletzung,Online-Plattform,Freiburg,2025-08-16 19:00:00,Android Smartphone,O2,65744,155.51.137.180,0.0,1,2,25,1,1,1,1,mittel
BW-2025-00987,Sachbeschädigung,Smartphone,Ulm,2025-08-30 09:00:00,iPhone,1&1,36504,64.103.102.236,0.0,1,0,42,0,1,1,0,niedrig
BW-2025-00988,Cybercrime,Online-Plattform,Freiburg,2025-10-19 20:00:00,iPhone,O2,90944,139.192.230.103,4059.25,1,1,28,1,1,0,0,mittel
BW-2025-00989,Cybercrime,Laptop,Karlsruhe,2025-08-11 04:00:00,Android Smartphone,Vodafone,73837,74.245.234.121,7140.05,1,2,17,1,1,0,1,mittel
BW-2025-00990,Sachbeschädigung,Smartphone,Karlsruhe,2025-07-08 10:00:00,iPhone,O2,71845,45.96.123.232,2323.56,1,1,47,1,1,1,0,mittel
BW-2025-00991,Diebstahl,Phishing-Mail,Ulm,2025-07-24 00:00:00,Android Smartphone,Vodafone,52970,157.158.164.5,5089.66,1,0,34,0,0,1,0,niedrig
BW-2025-00992,Cybercrime,Online-Plattform,Stuttgart,2025-08-03 07:00:00,Android Smartphone,Telekom,52109,130.228.61.51,0.0,2,0,14,1,1,0,0,niedrig
BW-2025-00993,Körperverletzung,Phishing-Mail,Freiburg,2025-06-24 07:00:00,Android Smartphone,O2,66011,112.116.112.141,3814.78,3,0,31,0,0,0,1,niedrig
BW-2025-00994,Betrug,Smartphone,Freiburg,2025-01-22 21:00:00,iPhone,1&1,93148,28.46.22.33,2086.87,2,1,47,1,1,1,1,mittel
BW-2025-00995,Diebstahl,Laptop,Karlsruhe,2025-12-17 13:00:00,Desktop PC,Vodafone,99647,121.82.134.85,10064.4,2,4,17,0,1,0,0,hoch
BW-2025-00996,Körperverletzung,keines,Mannheim,2025-05-05 00:00:00,Laptop,Telekom,62620,158.34.4.251,0.0,1,1,18,1,1,1,0,niedrig
BW-2025-00997,Betrug,Messer,Stuttgart,2025-08-09 01:00:00,iPhone,Vodafone,86595,183.174.138.248,0.0,2,1,49,1,0,1,0,niedrig
BW-2025-00998,Drogenhandel,keines,Heidelberg,2025-04-15 04:00:00,Desktop PC,O2,33800,36.212.90.85,3156.21,1,3,1,0,0,0,1,mittel
BW-2025-00999,Betrug,Brecheisen,Freiburg,2025-08-04 06:00:00,iPhone,O2,31402,119.157.218.38,0.0,2,1,17,0,0,0,1,niedrig
BW-2025-01000,Raub,Fahrzeug,Freiburg,2025-10-28 03:00:00,iPhone,Vodafone,37339,108.98.250.248,1277.32,2,0,3,0,1,0,1,niedrig
BW-2025-01001,Körperverletzung,keines,Ulm,2025-09-17 18:00:00,Android Smartphone,Vodafone,31349,204.176.244.75,5507.87,2,0,13,0,0,0,0,niedrig
BW-2025-01002,Diebstahl,keines,Freiburg,2025-05-11 09:00:00,Laptop,1&1,43460,141.60.121.74,1200.45,2,3,7,0,0,1,1,mittel
BW-2025-01003,Körperverletzung,Smartphone,Stuttgart,2025-10-01 06:00:00,Tablet,1&1,18559,122.36.97.137,0.0,2,0,41,0,1,1,1,niedrig
BW-2025-01004,Cybercrime,Fahrzeug,Karlsruhe,2025-01-11 19:00:00,Tablet,1&1,42636,56.103.91.227,4255.46,3,1,36,1,1,0,0,mittel
BW-2025-01005,Betrug,Brecheisen,Mannheim,2025-01-27 14:00:00,Android Smartphone,1&1,90944,117.53.86.125,0.0,1,1,10,0,0,1,1,niedrig
BW-2025-01006,Sachbeschädigung,Brecheisen,Mannheim,2025-05-04 23:00:00,Desktop PC,Vodafone,75215,63.62.98.63,4339.22,1,2,19,1,0,0,0,mittel
BW-2025-01007,Sachbeschädigung,Phishing-Mail,Pforzheim,2025-01-20 10:00:00,Desktop PC,O2,14485,199.37.188.225,235.55,1,1,9,0,1,0,1,niedrig
BW-2025-01008,Sachbeschädigung,Smartphone,Ulm,2025-04-18 23:00:00,Desktop PC,Vodafone,22074,118.125.113.188,10239.51,3,2,4,0,0,1,0,hoch
BW-2025-01009,Diebstahl,keines,Heilbronn,2025-04-02 18:00:00,Tablet,1&1,43667,43.209.159.192,9345.96,2,0,20,0,1,1,1,mittel
BW-2025-01010,Drogenhandel,Laptop,Heilbronn,2025-03-27 21:00:00,Tablet,Vodafone,96403,32.10.86.67,8832.28,1,0,47,0,0,0,0,niedrig
BW-2025-01011,Diebstahl,Messer,Pforzheim,2025-06-20 12:00:00,Desktop PC,Telekom,53073,192.224.188.191,0.0,3,0,29,0,1,0,1,niedrig
BW-2025-01012,Cybercrime,Brecheisen,Freiburg,2025-04-10 03:00:00,Tablet,O2,33877,14.170.150.210,0.0,2,1,9,0,1,0,0,niedrig
BW-2025-01013,Betrug,Fahrzeug,Mannheim,2025-01-08 23:00:00,Tablet,O2,92406,220.38.57.5,966.23,1,0,36,1,1,1,0,niedrig
BW-2025-01014,Sachbeschädigung,keines,Heidelberg,2025-10-28 06:00:00,Tablet,O2,34421,76.90.81.255,0.0,2,2,21,0,1,1,1,mittel
BW-2025-01015,Körperverletzung,keines,Karlsruhe,2025-02-13 02:00:00,Laptop,O2,22397,69.36.222.23,4437.86,3,2,29,1,1,0,0,mittel
BW-2025-01016,Diebstahl,Laptop,Pforzheim,2025-07-29 14:00:00,Android Smartphone,O2,62108,220.237.67.186,883.9,1,2,32,1,1,0,0,mittel
BW-2025-01017,Raub,Brecheisen,Heidelberg,2025-08-30 14:00:00,iPhone,Vodafone,79582,53.176.90.248,0.0,3,4,23,0,0,1,0,mittel
BW-2025-01018,Einbruchdiebstahl,Laptop,Mannheim,2025-04-14 19:00:00,Desktop PC,Vodafone,62543,86.231.48.161,1918.52,1,0,24,1,0,1,0,niedrig
BW-2025-01019,Sachbeschädigung,keines,Heilbronn,2025-07-24 19:00:00,Laptop,Vodafone,37361,198.196.17.7,4357.65,2,1,39,0,0,1,1,mittel
BW-2025-01020,Diebstahl,Smartphone,Ulm,2025-11-25 07:00:00,Android Smartphone,Vodafone,94683,118.68.49.42,2711.65,2,1,25,0,0,1,0,niedrig
BW-2025-01021,Raub,Fahrzeug,Freiburg,2025-07-08 13:00:00,iPhone,Vodafone,36978,124.129.112.194,3643.72,3,2,9,0,1,0,0,mittel
BW-2025-01022,Cybercrime,Phishing-Mail,Stuttgart,2025-12-24 21:00:00,iPhone,O2,49167,221.126.88.70,8180.08,1,2,7,0,1,0,1,mittel
BW-2025-01023,Körperverletzung,Brecheisen,Karlsruhe,2025-01-28 23:00:00,Laptop,O2,65824,160.193.39.230,9270.55,2,2,10,1,1,0,1,hoch
BW-2025-01024,Körperverletzung,Online-Plattform,Heidelberg,2025-03-02 11:00:00,Desktop PC,Telekom,65269,25.128.199.138,2440.08,1,2,40,1,0,1,1,mittel
BW-2025-01025,Diebstahl,Online-Plattform,Pforzheim,2025-10-14 11:00:00,Laptop,O2,23255,193.141.111.56,8964.44,1,0,31,1,1,0,0,mittel
BW-2025-01026,Raub,keines,Heidelberg,2025-07-01 10:00:00,Desktop PC,1&1,15518,165.6.138.147,4336.88,3,0,6,0,1,1,1,mittel
BW-2025-01027,Diebstahl,Laptop,Karlsruhe,2025-10-15 23:00:00,Android Smartphone,O2,70390,157.198.187.148,7542.62,1,1,33,1,0,1,1,mittel
BW-2025-01028,Betrug,Messer,Ulm,2025-05-04 09:00:00,iPhone,Vodafone,64020,216.73.1.201,2606.54,2,2,1,0,1,0,1,mittel
BW-2025-01029,Körperverletzung,Online-Plattform,Freiburg,2025-06-19 18:00:00,Laptop,O2,70057,189.248.129.235,0.0,3,1,40,1,1,0,1,mittel
BW-2025-01030,Cybercrime,Brecheisen,Heidelberg,2025-10-01 23:00:00,Desktop PC,O2,53747,101.15.223.97,6387.07,1,2,39,1,0,1,0,mittel
BW-2025-01031,Raub,Phishing-Mail,Pforzheim,2025-10-05 04:00:00,iPhone,Telekom,36496,78.194.24.31,6021.89,3,4,45,1,1,0,1,hoch
BW-2025-01032,Körperverletzung,Phishing-Mail,Freiburg,2025-04-19 16:00:00,Tablet,O2,34876,159.243.234.27,428.82,2,1,19,0,1,0,0,niedrig
BW-2025-01033,Cybercrime,Brecheisen,Ulm,2025-05-16 14:00:00,Desktop PC,Telekom,29105,194.68.113.88,7536.02,1,1,21,0,0,1,1,mittel
BW-2025-01034,Drogenhandel,Messer,Mannheim,2025-07-20 15:00:00,Tablet,Telekom,15344,73.243.137.186,8240.63,2,2,35,0,1,0,1,mittel
BW-2025-01035,Einbruchdiebstahl,Online-Plattform,Stuttgart,2025-05-30 11:00:00,Tablet,Vodafone,29054,14.45.217.109,5419.33,2,0,18,0,0,1,0,niedrig
BW-2025-01036,Raub,Smartphone,Heilbronn,2025-05-12 05:00:00,Tablet,1&1,44274,191.237.77.29,0.0,1,2,50,1,0,1,1,mittel
BW-2025-01037,Drogenhandel,Online-Plattform,Ulm,2025-06-10 05:00:00,Laptop,O2,52160,222.211.159.249,387.08,1,0,44,1,1,0,0,niedrig
BW-2025-01038,Raub,Brecheisen,Karlsruhe,2025-08-03 00:00:00,Desktop PC,1&1,70986,79.229.237.221,5835.67,1,2,36,0,0,1,0,mittel
BW-2025-01039,Betrug,keines,Heilbronn,2025-02-14 03:00:00,Tablet,1&1,55561,133.4.48.196,3221.89,2,0,45,0,0,1,0,niedrig
BW-2025-01040,Einbruchdiebstahl,Laptop,Freiburg,2025-06-22 00:00:00,iPhone,O2,61936,66.23.158.69,1348.18,1,2,42,0,1,1,0,mittel
BW-2025-01041,Körperverletzung,Online-Plattform,Pforzheim,2025-12-13 18:00:00,Laptop,Vodafone,89900,24.143.128.141,1212.62,1,5,45,1,0,1,0,hoch
BW-2025-01042,Drogenhandel,Laptop,Karlsruhe,2025-12-28 15:00:00,Desktop PC,Telekom,88843,209.19.113.193,5556.46,1,2,48,1,0,0,0,mittel
BW-2025-01043,Einbruchdiebstahl,Brecheisen,Stuttgart,2025-08-15 12:00:00,Tablet,Telekom,63421,108.156.68.150,0.0,2,1,44,0,0,1,1,niedrig
BW-2025-01044,Körperverletzung,Brecheisen,Freiburg,2025-08-01 10:00:00,Android Smartphone,Telekom,75494,34.58.96.61,651.42,2,0,11,1,0,1,1,niedrig
BW-2025-01045,Cybercrime,Messer,Heidelberg,2025-02-25 16:00:00,Android Smartphone,O2,12673,166.45.67.163,11655.51,1,1,3,1,1,0,1,mittel
BW-2025-01046,Betrug,Phishing-Mail,Karlsruhe,2025-12-28 05:00:00,Android Smartphone,Telekom,50142,18.20.77.169,0.0,2,3,36,0,0,1,1,mittel
BW-2025-01047,Drogenhandel,Laptop,Mannheim,2025-05-05 02:00:00,Android Smartphone,1&1,88606,106.201.126.100,0.0,1,1,36,0,1,0,0,niedrig
BW-2025-01048,Einbruchdiebstahl,keines,Mannheim,2025-10-31 20:00:00,Desktop PC,Vodafone,48198,38.151.35.50,10395.2,2,1,22,0,0,0,1,mittel
BW-2025-01049,Einbruchdiebstahl,Brecheisen,Karlsruhe,2025-04-16 23:00:00,Tablet,Vodafone,25254,182.48.65.132,3081.08,2,1,35,1,1,1,1,mittel
BW-2025-01050,Diebstahl,Phishing-Mail,Heidelberg,2025-06-13 11:00:00,Laptop,Vodafone,56965,26.1.254.133,0.0,1,0,30,1,0,1,0,niedrig
BW-2025-01051,Diebstahl,Laptop,Freiburg,2025-05-18 04:00:00,Desktop PC,1&1,35957,85.255.94.238,0.0,1,2,40,1,1,0,1,mittel
BW-2025-01052,Sachbeschädigung,Messer,Ulm,2025-12-01 19:00:00,Tablet,Telekom,83564,134.238.69.130,0.0,2,0,39,0,1,0,1,niedrig
BW-2025-01053,Sachbeschädigung,Online-Plattform,Heilbronn,2025-12-27 03:00:00,Laptop,Telekom,87000,202.115.48.38,8298.95,1,0,36,0,0,0,1,niedrig
BW-2025-01054,Einbruchdiebstahl,Phishing-Mail,Stuttgart,2025-02-02 05:00:00,Desktop PC,Telekom,80485,24.108.101.153,670.38,2,1,43,1,1,0,1,mittel
BW-2025-01055,Sachbeschädigung,Brecheisen,Freiburg,2025-03-09 08:00:00,iPhone,Vodafone,19563,193.202.248.64,0.0,2,1,13,1,0,0,1,niedrig
BW-2025-01056,Körperverletzung,Fahrzeug,Stuttgart,2025-05-21 15:00:00,iPhone,1&1,96454,219.74.144.42,0.0,1,5,21,0,1,0,0,mittel
BW-2025-01057,Einbruchdiebstahl,Messer,Heidelberg,2025-01-31 13:00:00,Laptop,1&1,65422,185.46.105.226,6880.01,1,1,36,0,0,0,1,mittel
BW-2025-01058,Cybercrime,Fahrzeug,Pforzheim,2025-10-11 21:00:00,Tablet,Telekom,73991,75.224.126.15,0.0,3,2,38,1,1,1,0,mittel
BW-2025-01059,Betrug,Messer,Stuttgart,2025-06-02 05:00:00,Tablet,Vodafone,74033,28.6.42.53,6931.33,2,2,11,0,0,0,0,mittel
BW-2025-01060,Drogenhandel,Brecheisen,Pforzheim,2025-07-15 13:00:00,Tablet,O2,61761,221.168.25.34,7195.96,1,2,12,1,1,0,0,mittel
BW-2025-01061,Diebstahl,keines,Heidelberg,2025-11-17 03:00:00,Android Smartphone,Telekom,14984,110.88.39.6,9165.2,1,0,11,1,0,0,0,mittel
BW-2025-01062,Diebstahl,Laptop,Heidelberg,2025-10-27 01:00:00,Tablet,O2,37581,196.147.182.95,5071.22,2,1,20,0,1,0,0,mittel
BW-2025-01063,Betrug,Smartphone,Mannheim,2025-04-30 19:00:00,Laptop,O2,61290,108.73.238.66,9579.88,2,2,9,1,1,0,0,mittel
BW-2025-01064,Cybercrime,Laptop,Heidelberg,2025-08-18 07:00:00,Android Smartphone,Vodafone,42214,165.6.100.185,4126.33,3,0,33,1,0,1,0,mittel
BW-2025-01065,Cybercrime,Brecheisen,Mannheim,2025-02-08 17:00:00,Desktop PC,O2,91079,195.113.137.225,0.0,1,3,10,0,0,1,0,mittel
BW-2025-01066,Drogenhandel,Phishing-Mail,Stuttgart,2025-06-09 12:00:00,Android Smartphone,Telekom,60793,207.201.57.73,5574.03,1,1,36,0,1,0,0,mittel
BW-2025-01067,Diebstahl,Fahrzeug,Stuttgart,2025-01-14 12:00:00,Desktop PC,Telekom,68939,202.129.122.23,993.25,2,1,15,1,1,1,1,mittel
BW-2025-01068,Körperverletzung,Online-Plattform,Freiburg,2025-04-15 13:00:00,Tablet,1&1,47599,174.24.138.101,1252.44,1,0,46,1,1,0,0,niedrig
BW-2025-01069,Einbruchdiebstahl,Messer,Pforzheim,2025-01-15 07:00:00,Android Smartphone,O2,70284,116.14.26.126,1166.78,3,1,45,1,1,0,0,mittel
BW-2025-01070,Raub,Messer,Mannheim,2025-10-05 00:00:00,Laptop,Vodafone,68181,110.112.253.169,2735.56,1,2,29,1,1,1,1,mittel
BW-2025-01071,Drogenhandel,Phishing-Mail,Freiburg,2025-12-28 18:00:00,Tablet,Vodafone,84499,60.209.110.168,6868.13,2,2,46,0,0,0,0,mittel
BW-2025-01072,Drogenhandel,keines,Ulm,2025-05-26 18:00:00,Laptop,O2,81149,177.249.8.100,3751.67,2,2,28,1,0,1,0,mittel
BW-2025-01073,Cybercrime,Messer,Stuttgart,2025-08-19 12:00:00,Android Smartphone,Vodafone,68062,17.26.19.150,8556.38,1,2,44,0,1,1,0,mittel
BW-2025-01074,Raub,Messer,Mannheim,2025-10-02 08:00:00,Laptop,Vodafone,71417,73.230.24.114,5922.14,3,0,47,0,0,1,1,mittel
BW-2025-01075,Einbruchdiebstahl,keines,Freiburg,2025-03-08 06:00:00,Desktop PC,Telekom,16914,95.221.191.244,0.0,1,2,5,0,0,0,0,niedrig
BW-2025-01076,Drogenhandel,Phishing-Mail,Heidelberg,2025-07-29 23:00:00,Android Smartphone,Vodafone,72270,97.175.217.206,8454.71,1,2,45,0,1,1,1,mittel
BW-2025-01077,Einbruchdiebstahl,Online-Plattform,Pforzheim,2025-04-14 18:00:00,iPhone,Vodafone,30746,154.201.55.120,8157.14,1,1,35,0,1,0,1,mittel
BW-2025-01078,Körperverletzung,Online-Plattform,Heidelberg,2025-10-31 17:00:00,iPhone,Vodafone,71972,108.30.96.71,10333.39,1,0,30,0,0,0,1,mittel
BW-2025-01079,Einbruchdiebstahl,Smartphone,Freiburg,2025-11-02 09:00:00,Tablet,Vodafone,21142,105.182.59.197,2346.37,1,1,4,0,1,1,1,niedrig
BW-2025-01080,Einbruchdiebstahl,Brecheisen,Pforzheim,2025-03-17 18:00:00,Tablet,Vodafone,56492,165.81.236.98,0.0,1,0,31,0,1,1,0,niedrig
BW-2025-01081,Betrug,Messer,Mannheim,2025-05-12 02:00:00,Laptop,O2,31873,24.80.152.252,7310.06,2,0,41,1,0,1,1,mittel
BW-2025-01082,Raub,Online-Plattform,Pforzheim,2025-08-19 09:00:00,Tablet,1&1,53636,152.32.76.246,10579.57,3,2,2,0,1,1,0,hoch
BW-2025-01083,Einbruchdiebstahl,Smartphone,Stuttgart,2025-05-17 06:00:00,Laptop,1&1,98067,80.49.79.208,1906.22,2,2,44,1,1,1,0,mittel
BW-2025-01084,Sachbeschädigung,Phishing-Mail,Freiburg,2025-10-05 23:00:00,Desktop PC,1&1,82401,60.98.30.149,3693.22,2,1,31,1,0,1,1,mittel
BW-2025-01085,Cybercrime,Online-Plattform,Karlsruhe,2025-08-06 12:00:00,Tablet,Telekom,41845,30.12.214.91,4153.0,2,3,11,0,0,0,0,mittel
BW-2025-01086,Drogenhandel,Laptop,Mannheim,2025-03-01 15:00:00,Desktop PC,Vodafone,90931,29.4.155.10,0.0,1,2,9,0,0,0,1,niedrig
BW-2025-01087,Körperverletzung,Phishing-Mail,Karlsruhe,2025-02-08 08:00:00,Desktop PC,Telekom,22019,194.223.133.44,2728.18,3,0,5,0,0,0,0,niedrig
BW-2025-01088,Betrug,Messer,Heidelberg,2025-02-24 05:00:00,Android Smartphone,Telekom,35860,192.79.15.138,0.0,3,1,31,1,1,0,1,mittel
BW-2025-01089,Einbruchdiebstahl,keines,Pforzheim,2025-10-30 02:00:00,Desktop PC,Telekom,35915,78.101.28.184,4003.91,3,0,9,0,0,0,0,niedrig
BW-2025-01090,Raub,Laptop,Karlsruhe,2025-08-08 09:00:00,Android Smartphone,Vodafone,88846,116.139.79.244,3057.73,2,1,32,0,0,1,1,mittel
BW-2025-01091,Cybercrime,Fahrzeug,Ulm,2025-06-14 08:00:00,Laptop,O2,18474,26.198.76.240,1052.52,2,0,4,0,1,1,0,niedrig
BW-2025-01092,Körperverletzung,Phishing-Mail,Stuttgart,2025-02-24 13:00:00,Desktop PC,1&1,87088,208.121.143.93,1231.76,1,2,23,1,0,0,1,mittel
BW-2025-01093,Diebstahl,Online-Plattform,Freiburg,2025-11-24 23:00:00,Tablet,O2,51087,150.193.53.169,821.22,1,3,47,1,1,1,1,mittel
BW-2025-01094,Raub,Fahrzeug,Mannheim,2025-10-07 17:00:00,iPhone,O2,70768,129.226.110.147,11160.33,1,1,28,1,1,1,1,mittel
BW-2025-01095,Einbruchdiebstahl,Brecheisen,Ulm,2025-04-06 04:00:00,Tablet,Telekom,57934,14.146.60.250,4252.57,1,1,27,1,1,0,1,mittel
BW-2025-01096,Einbruchdiebstahl,Brecheisen,Mannheim,2025-01-12 04:00:00,Android Smartphone,Telekom,54212,61.160.43.83,845.59,2,2,1,1,1,0,1,mittel
BW-2025-01097,Körperverletzung,Messer,Mannheim,2025-06-05 11:00:00,Laptop,O2,67030,51.234.1.146,2280.38,3,1,31,0,1,1,1,mittel
BW-2025-01098,Betrug,Phishing-Mail,Karlsruhe,2025-11-22 10:00:00,iPhone,O2,38364,117.149.156.226,7019.6,1,2,31,1,0,0,1,mittel
BW-2025-01099,Betrug,Online-Plattform,Mannheim,2025-10-20 20:00:00,Laptop,O2,58936,217.159.178.120,0.0,2,1,44,0,0,1,1,niedrig
BW-2025-01100,Einbruchdiebstahl,Phishing-Mail,Heilbronn,2025-11-02 04:00:00,iPhone,Telekom,52755,187.51.60.13,4096.46,1,1,14,1,1,0,0,mittel
BW-2025-01101,Drogenhandel,keines,Pforzheim,2025-08-15 00:00:00,Desktop PC,O2,87704,167.0.203.82,3497.41,1,0,15,0,0,1,0,niedrig
BW-2025-01102,Raub,keines,Heilbronn,2025-12-15 19:00:00,iPhone,O2,20657,146.123.251.80,2076.47,1,1,31,0,1,0,1,niedrig
BW-2025-01103,Körperverletzung,Online-Plattform,Karlsruhe,2025-05-12 21:00:00,Tablet,1&1,72094,74.32.60.34,386.54,1,3,14,1,0,1,0,mittel
BW-2025-01104,Betrug,Phishing-Mail,Freiburg,2025-04-10 18:00:00,Desktop PC,1&1,89268,148.75.159.144,6811.26,2,0,12,1,1,1,1,mittel
BW-2025-01105,Raub,Laptop,Pforzheim,2025-12-24 09:00:00,iPhone,Vodafone,11430,87.85.84.45,3204.71,2,0,16,1,0,1,1,mittel
BW-2025-01106,Raub,Brecheisen,Pforzheim,2025-10-15 16:00:00,iPhone,Telekom,68547,171.58.81.150,1473.43,1,3,24,0,1,1,0,mittel
BW-2025-01107,Einbruchdiebstahl,keines,Freiburg,2025-11-08 06:00:00,iPhone,O2,31351,161.35.147.70,11947.5,4,1,8,1,0,1,1,hoch
BW-2025-01108,Drogenhandel,Smartphone,Karlsruhe,2025-11-22 16:00:00,iPhone,O2,82106,17.132.228.56,14301.93,2,0,40,1,0,1,1,mittel
BW-2025-01109,Sachbeschädigung,Phishing-Mail,Ulm,2025-01-24 13:00:00,Android Smartphone,O2,27284,138.38.50.223,11409.68,2,3,4,1,1,0,0,hoch
BW-2025-01110,Diebstahl,Brecheisen,Mannheim,2025-06-10 10:00:00,iPhone,Vodafone,20637,116.162.228.102,251.14,2,1,21,0,1,1,1,niedrig
