case_id,deliktart,tatmittel,tatort_stadt,tatort_urban,tatzeit,tatzeit_nacht,geraet_typ,mobilfunk_provider,cell_id,ip_adresse,schadenshoehe_eur,anzahl_verdaechtige,vorstrafen_bekannt,kommunikation_events,netzwerk_score,vorplanungszeit_h,digitale_spuren,gps_daten_vorhanden,video_cctv,osint_hinweise,risiko_klasse
BW-2025-00830,Raub,Messer,Stuttgart,1,2025-02-08 19:00:00,0,iPhone,Vodafone,33670,83.88.53.219,157.79,2,1,11,0.111,2.85,0,0,0,1,niedrig
BW-2025-00831,Betrug,Phishing-Mail,Freiburg,1,2025-07-19 14:00:00,0,Desktop PC,Vodafone,96060,30.169.106.146,0.0,2,2,12,0.372,2.71,0,1,1,0,niedrig
BW-2025-00832,Diebstahl,Online-Plattform,Heidelberg,0,2025-05-31 09:00:00,0,Tablet,O2,95674,73.132.69.95,0.0,2,1,12,0.251,4.15,1,1,1,1,niedrig
BW-2025-00833,Cybercrime,Phishing-Mail,Karlsruhe,1,2025-10-08 11:00:00,0,iPhone,O2,27974,144.95.236.198,1145.8,3,2,27,0.587,9.98,1,1,0,0,mittel
BW-2025-00834,Raub,Online-Plattform,Heidelberg,0,2025-04-07 21:00:00,0,iPhone,O2,24973,16.115.61.16,1425.84,2,2,18,0.323,1.4,0,0,1,1,niedrig
BW-2025-00835,Körperverletzung,Smartphone,Pforzheim,0,2025-07-25 01:00:00,1,Laptop,1&1,74927,15.211.64.232,1737.01,2,2,24,0.477,9.74,0,0,1,1,mittel
BW-2025-00836,Sachbeschädigung,Messer,Heilbronn,1,2025-05-21 10:00:00,0,iPhone,Vodafone,96560,89.30.47.61,2718.51,3,2,32,0.649,3.72,1,0,1,0,mittel
BW-2025-00837,Betrug,Phishing-Mail,Stuttgart,1,2025-06-29 05:00:00,1,Desktop PC,O2,66039,211.89.77.251,2511.4,2,1,23,0.599,5.5,0,0,1,1,mittel
BW-2025-00838,Betrug,Laptop,Ulm,0,2025-10-17 08:00:00,0,Laptop,1&1,41224,44.194.104.243,457.18,1,0,11,0.227,1.93,1,0,1,1,niedrig
BW-2025-00839,Betrug,Online-Plattform,Pforzheim,0,2025-07-21 22:00:00,1,iPhone,Vodafone,57408,79.204.160.87,9571.8,3,3,67,0.835,13.91,1,1,0,1,hoch
BW-2025-00840,Cybercrime,Smartphone,Karlsruhe,1,2025-06-30 13:00:00,0,Laptop,O2,67659,13.69.89.165,6122.34,4,4,41,0.63,33.48,0,1,1,0,hoch
BW-2025-00841,Körperverletzung,Smartphone,Freiburg,1,2025-10-06 22:00:00,1,Tablet,Vodafone,18394,123.192.164.246,4546.17,5,6,66,0.816,46.81,0,0,1,1,hoch
BW-2025-00842,Einbruchdiebstahl,Online-Plattform,Pforzheim,0,2025-03-28 20:00:00,0,Laptop,1&1,40496,40.76.94.183,1896.83,2,3,28,0.54,3.75,0,0,0,0,mittel
BW-2025-00843,Betrug,Brecheisen,Heilbronn,1,2025-01-29 15:00:00,0,Desktop PC,O2,12112,184.170.210.249,243.2,2,2,18,0.385,1.34,0,0,1,1,niedrig
BW-2025-00844,Drogenhandel,Smartphone,Heidelberg,0,2025-02-22 21:00:00,0,Laptop,Telekom,36744,94.102.233.56,1849.7,2,6,16,0.602,10.46,1,0,0,0,mittel
BW-2025-00845,Drogenhandel,Messer,Karlsruhe,1,2025-04-08 16:00:00,0,Tablet,O2,63495,177.232.11.79,5446.1,2,2,33,0.688,4.35,0,1,1,1,mittel
BW-2025-00846,Drogenhandel,keines,Pforzheim,0,2025-04-20 10:00:00,0,Desktop PC,Telekom,87493,17.137.123.28,2913.67,1,1,31,0.542,6.59,1,0,1,0,mittel
BW-2025-00847,Diebstahl,Fahrzeug,Freiburg,1,2025-05-27 16:00:00,0,Desktop PC,O2,95093,31.20.248.39,929.1,1,1,21,0.389,12.37,1,0,0,1,mittel
BW-2025-00848,Diebstahl,Fahrzeug,Ulm,0,2025-12-27 06:00:00,0,Desktop PC,Telekom,45282,60.237.16.245,635.76,1,0,19,0.186,2.8,0,1,1,1,niedrig
BW-2025-00849,Cybercrime,Fahrzeug,Freiburg,1,2025-06-07 14:00:00,0,Android Smartphone,O2,68328,198.152.171.223,263.63,1,1,5,0.354,4.0,1,1,0,0,niedrig
BW-2025-00850,Sachbeschädigung,Phishing-Mail,Karlsruhe,1,2025-09-05 07:00:00,0,Laptop,Telekom,40115,156.192.105.238,0.0,1,2,15,0.321,3.14,1,0,1,1,niedrig
BW-2025-00851,Einbruchdiebstahl,Fahrzeug,Ulm,0,2025-06-27 16:00:00,0,Desktop PC,Vodafone,20683,115.147.163.138,3857.24,2,4,22,0.637,9.66,1,1,1,0,mittel
BW-2025-00852,Sachbeschädigung,Brecheisen,Heilbronn,1,2025-11-06 23:00:00,1,Android Smartphone,Vodafone,44521,206.248.111.45,1278.84,1,1,7,0.287,4.85,0,0,0,1,niedrig
BW-2025-00853,Körperverletzung,Laptop,Mannheim,1,2025-01-17 08:00:00,0,iPhone,1&1,65359,101.183.216.178,1265.45,4,5,40,0.734,29.83,0,0,0,1,hoch
BW-2025-00854,Einbruchdiebstahl,Messer,Heidelberg,0,2025-08-18 22:00:00,1,Laptop,Telekom,56525,125.234.206.17,2862.06,2,2,28,0.602,14.46,1,0,0,0,mittel
BW-2025-00855,Sachbeschädigung,keines,Ulm,0,2025-04-02 21:00:00,0,Laptop,1&1,87798,162.210.3.0,1850.82,1,0,19,0.376,12.82,0,0,0,0,mittel
BW-2025-00856,Drogenhandel,keines,Ulm,0,2025-05-01 15:00:00,0,Laptop,1&1,74656,98.83.117.52,10311.49,2,4,46,0.631,36.86,1,0,0,1,hoch
BW-2025-00857,Betrug,Messer,Pforzheim,0,2025-08-06 11:00:00,0,Laptop,1&1,66431,143.230.7.143,2699.04,2,1,33,0.677,11.87,0,0,0,0,mittel
BW-2025-00858,Cybercrime,Phishing-Mail,Karlsruhe,1,2025-04-24 01:00:00,1,Laptop,O2,67529,68.64.9.58,952.66,1,0,15,0.316,1.43,0,1,1,1,niedrig
BW-2025-00859,Einbruchdiebstahl,Online-Plattform,Pforzheim,0,2025-06-08 03:00:00,1,Desktop PC,Telekom,82373,141.58.11.18,356.54,1,0,7,0.215,4.27,1,0,0,0,niedrig
BW-2025-00860,Einbruchdiebstahl,Smartphone,Stuttgart,1,2025-01-05 13:00:00,0,Desktop PC,Vodafone,46941,157.55.225.69,1730.35,3,0,26,0.668,9.98,1,0,1,0,mittel
BW-2025-00861,Sachbeschädigung,keines,Mannheim,1,2025-03-16 19:00:00,0,Tablet,O2,44479,33.60.181.41,6572.57,2,2,24,0.403,12.82,0,1,1,1,mittel
BW-2025-00862,Einbruchdiebstahl,Online-Plattform,Karlsruhe,1,2025-06-01 20:00:00,0,Laptop,Telekom,46190,127.22.56.107,9686.4,3,1,66,0.615,13.87,0,1,0,1,hoch
BW-2025-00863,Diebstahl,Phishing-Mail,Stuttgart,1,2025-12-22 20:00:00,0,Tablet,Telekom,42232,46.10.55.229,293.4,1,0,14,0.16,1.53,1,0,0,0,niedrig
BW-2025-00864,Sachbeschädigung,Fahrzeug,Heidelberg,0,2025-04-14 09:00:00,0,Laptop,1&1,27274,61.213.173.135,2086.21,1,1,18,0.152,4.04,1,0,1,1,niedrig
BW-2025-00865,Diebstahl,Fahrzeug,Stuttgart,1,2025-12-01 23:00:00,1,Tablet,Telekom,44481,168.6.90.232,3797.23,3,2,15,0.672,14.37,0,0,0,1,mittel
BW-2025-00866,Sachbeschädigung,Fahrzeug,Freiburg,1,2025-07-24 20:00:00,0,Tablet,Vodafone,92578,111.103.224.192,2885.33,1,1,24,0.48,12.08,0,1,1,1,mittel
BW-2025-00867,Drogenhandel,keines,Pforzheim,0,2025-03-18 17:00:00,0,iPhone,Vodafone,42426,180.148.61.20,8893.0,4,6,36,0.679,26.64,1,1,1,1,hoch
BW-2025-00868,Sachbeschädigung,Laptop,Mannheim,1,2025-03-19 12:00:00,0,Tablet,O2,74117,164.222.253.32,0.0,1,0,15,0.175,1.6,1,1,0,1,niedrig
BW-2025-00869,Sachbeschädigung,Fahrzeug,Stuttgart,1,2025-12-13 10:00:00,0,Laptop,O2,44289,183.204.21.7,2381.28,1,2,34,0.618,6.67,0,1,0,1,mittel
BW-2025-00870,Drogenhandel,Messer,Ulm,0,2025-09-30 03:00:00,1,Tablet,1&1,38697,97.255.219.62,4944.13,1,1,18,0.399,3.76,1,0,1,1,mittel
BW-2025-00871,Betrug,Online-Plattform,Heilbronn,1,2025-04-24 16:00:00,0,Tablet,Vodafone,89293,149.46.48.214,0.0,2,0,10,0.297,1.17,0,0,1,0,niedrig
BW-2025-00872,Betrug,Smartphone,Ulm,0,2025-08-29 18:00:00,0,iPhone,O2,80185,61.204.243.157,554.12,2,1,11,0.189,3.41,0,0,0,1,niedrig
BW-2025-00873,Einbruchdiebstahl,Messer,Heidelberg,0,2025-09-13 05:00:00,1,Laptop,Vodafone,11787,20.60.53.130,3907.75,1,2,24,0.596,10.94,1,1,0,0,mittel
BW-2025-00874,Betrug,Laptop,Ulm,0,2025-04-18 03:00:00,1,Tablet,Telekom,92779,208.188.196.205,1472.51,1,0,18,0.107,0.02,1,1,0,0,niedrig
BW-2025-00875,Raub,Smartphone,Pforzheim,0,2025-10-01 13:00:00,0,iPhone,1&1,19684,140.39.139.134,2277.81,1,2,33,0.565,13.84,0,1,0,0,mittel
BW-2025-00876,Sachbeschädigung,Smartphone,Stuttgart,1,2025-03-07 05:00:00,1,Desktop PC,Vodafone,65725,142.41.189.26,2687.0,1,3,33,0.582,5.92,1,0,1,1,mittel
BW-2025-00877,Betrug,Online-Plattform,Pforzheim,0,2025-03-10 01:00:00,1,Tablet,Vodafone,66299,34.210.239.231,18701.57,2,3,55,0.915,10.66,1,1,1,1,hoch
BW-2025-00878,Raub,Messer,Pforzheim,0,2025-12-31 00:00:00,1,Tablet,O2,61595,106.107.188.84,13518.62,3,1,39,0.738,16.12,0,1,0,1,hoch
BW-2025-00879,Diebstahl,keines,Heidelberg,0,2025-09-29 06:00:00,0,Desktop PC,Telekom,83813,38.228.11.169,1192.7,1,0,15,0.233,0.71,0,1,1,1,niedrig
BW-2025-00880,Cybercrime,Phishing-Mail,Mannheim,1,2025-04-26 13:00:00,0,iPhone,Telekom,28524,114.55.202.201,11912.03,4,8,52,0.635,10.05,0,1,0,0,hoch
BW-2025-00881,Körperverletzung,Fahrzeug,Stuttgart,1,2025-10-09 03:00:00,1,Tablet,O2,52132,187.98.37.158,4838.21,2,2,31,0.539,10.22,1,1,0,0,mittel
BW-2025-00882,Sachbeschädigung,Smartphone,Pforzheim,0,2025-12-08 04:00:00,1,Android Smartphone,1&1,73307,142.177.193.236,6336.07,3,2,18,0.345,13.44,1,0,1,1,mittel
BW-2025-00883,Diebstahl,Laptop,Ulm,0,2025-03-28 21:00:00,0,iPhone,1&1,35869,123.6.162.198,1419.25,2,1,24,0.306,6.75,0,0,0,0,mittel
BW-2025-00884,Diebstahl,Smartphone,Ulm,0,2025-12-25 02:00:00,1,Tablet,Vodafone,11213,86.247.224.18,1417.16,2,2,34,0.65,14.26,1,0,1,1,mittel
BW-2025-00885,Diebstahl,Messer,Pforzheim,0,2025-09-11 16:00:00,0,Laptop,O2,90478,193.231.210.20,10631.83,3,4,45,0.704,19.68,0,0,1,0,hoch
BW-2025-00886,Drogenhandel,Online-Plattform,Heilbronn,1,2025-08-14 09:00:00,0,Tablet,Vodafone,51640,117.146.212.123,1914.76,2,0,17,0.23,4.0,0,0,1,0,niedrig
BW-2025-00887,Einbruchdiebstahl,Brecheisen,Heilbronn,1,2025-08-01 21:00:00,0,iPhone,Telekom,53389,35.63.54.219,2266.67,3,1,19,0.34,3.65,0,0,0,1,mittel
BW-2025-00888,Betrug,keines,Mannheim,1,2025-06-04 07:00:00,0,iPhone,O2,47249,221.28.246.67,1430.9,1,0,5,0.171,4.66,1,0,0,1,niedrig
BW-2025-00889,Sachbeschädigung,Online-Plattform,Freiburg,1,2025-06-23 21:00:00,0,Desktop PC,1&1,38369,82.173.33.221,3647.45,2,4,16,0.324,9.21,0,0,0,0,mittel
BW-2025-00890,Einbruchdiebstahl,Online-Plattform,Karlsruhe,1,2025-08-14 09:00:00,0,Android Smartphone,1&1,10350,211.138.154.116,12048.61,3,3,48,0.747,33.53,1,1,0,0,hoch
BW-2025-00891,Raub,Fahrzeug,Karlsruhe,1,2025-04-08 20:00:00,0,Desktop PC,Vodafone,20195,24.92.69.71,1.58,1,0,18,0.357,2.16,0,1,0,1,niedrig
BW-2025-00892,Einbruchdiebstahl,keines,Ulm,0,2025-07-26 13:00:00,0,Tablet,O2,60532,191.204.114.20,5321.98,1,1,25,0.594,14.9,0,0,1,1,mittel
BW-2025-00893,Körperverletzung,Phishing-Mail,Pforzheim,0,2025-12-29 06:00:00,0,Desktop PC,O2,28728,122.239.44.93,0.0,2,0,13,0.387,0.39,0,0,0,1,niedrig
BW-2025-00894,Körperverletzung,keines,Pforzheim,0,2025-08-26 16:00:00,0,iPhone,1&1,97823,99.146.231.26,0.0,1,0,6,0.192,0.76,0,0,1,1,niedrig
BW-2025-00895,Sachbeschädigung,Fahrzeug,Heidelberg,0,2025-05-03 04:00:00,1,Tablet,O2,78944,60.228.56.80,504.05,1,1,6,0.357,2.17,0,0,1,1,niedrig
BW-2025-00896,Betrug,Online-Plattform,Freiburg,1,2025-06-23 05:00:00,1,iPhone,O2,94105,133.142.94.92,6893.87,2,3,33,0.786,45.84,0,1,0,1,hoch
BW-2025-00897,Sachbeschädigung,Smartphone,Pforzheim,0,2025-01-21 18:00:00,0,Laptop,Telekom,72055,202.251.206.40,1530.36,1,2,32,0.634,12.07,1,1,1,0,mittel
BW-2025-00898,Diebstahl,Smartphone,Freiburg,1,2025-05-01 18:00:00,0,iPhone,Vodafone,17346,124.129.56.144,198.45,1,0,14,0.196,2.11,0,0,1,0,niedrig
BW-2025-00899,Betrug,Phishing-Mail,Karlsruhe,1,2025-05-13 13:00:00,0,Desktop PC,O2,86919,195.221.223.194,1970.93,1,0,17,0.405,3.63,0,1,1,0,mittel
BW-2025-00900,Drogenhandel,Smartphone,Ulm,0,2025-02-14 08:00:00,0,Tablet,Telekom,32621,124.130.150.175,1212.76,1,1,9,0.121,0.29,0,0,1,0,niedrig
BW-2025-00901,Betrug,Online-Plattform,Heidelberg,0,2025-04-29 01:00:00,1,Desktop PC,1&1,25429,98.105.110.47,925.09,1,0,8,0.214,4.55,0,1,1,1,niedrig
BW-2025-00902,Körperverletzung,Laptop,Heilbronn,1,2025-03-03 19:00:00,0,iPhone,Telekom,87483,171.106.125.228,975.34,3,1,34,0.526,10.39,0,0,0,1,mittel
BW-2025-00903,Betrug,Brecheisen,Stuttgart,1,2025-11-11 06:00:00,0,Android Smartphone,O2,27397,90.124.20.145,739.07,1,1,14,0.196,0.47,0,0,1,0,niedrig
BW-2025-00904,Betrug,Messer,Pforzheim,0,2025-04-06 20:00:00,0,Android Smartphone,O2,45756,62.0.98.241,1445.54,2,2,16,0.499,6.72,1,1,0,0,mittel
BW-2025-00905,Einbruchdiebstahl,Online-Plattform,Pforzheim,0,2025-03-05 02:00:00,1,Tablet,O2,94125,144.230.32.254,3440.31,2,1,15,0.605,4.64,1,1,1,1,mittel
BW-2025-00906,Körperverletzung,Brecheisen,Stuttgart,1,2025-04-17 07:00:00,0,Desktop PC,1&1,37190,98.153.47.66,10651.92,3,0,31,0.697,44.52,0,1,1,1,hoch
BW-2025-00907,Cybercrime,Laptop,Heidelberg,0,2025-11-16 06:00:00,0,Laptop,Vodafone,72286,46.202.239.47,2894.49,1,3,25,0.504,6.83,1,0,0,0,mittel
BW-2025-00908,Körperverletzung,Phishing-Mail,Freiburg,1,2025-01-24 02:00:00,1,Desktop PC,1&1,30807,118.225.97.11,2673.88,3,3,29,0.38,10.22,1,0,1,0,mittel
BW-2025-00909,Körperverletzung,Phishing-Mail,Freiburg,1,2025-09-02 09:00:00,0,iPhone,Vodafone,12850,123.98.223.246,8485.81,2,5,31,0.803,37.4,1,0,1,0,hoch
BW-2025-00910,Körperverletzung,Messer,Ulm,0,2025-06-22 10:00:00,0,Tablet,Vodafone,49344,21.69.228.77,970.76,1,2,22,0.363,3.37,1,1,1,1,mittel
BW-2025-00911,Raub,Laptop,Ulm,0,2025-10-01 13:00:00,0,Tablet,O2,88230,189.151.250.127,2659.34,2,4,29,0.395,10.94,0,0,0,1,mittel
BW-2025-00912,Raub,Brecheisen,Mannheim,1,2025-03-03 17:00:00,0,Laptop,Telekom,61903,53.83.219.214,2583.0,2,4,59,0.683,19.52,1,0,1,1,hoch
BW-2025-00913,Körperverletzung,Smartphone,Mannheim,1,2025-07-25 16:00:00,0,Android Smartphone,Vodafone,36649,122.193.170.235,427.32,2,0,11,0.106,0.18,1,0,0,0,niedrig
BW-2025-00914,Diebstahl,Fahrzeug,Mannheim,1,2025-01-04 09:00:00,0,Desktop PC,O2,71708,151.193.153.19,658.28,1,1,7,0.338,3.02,1,0,1,0,niedrig
BW-2025-00915,Sachbeschädigung,Fahrzeug,Heilbronn,1,2025-06-15 17:00:00,0,Tablet,1&1,27501,113.94.196.221,6689.54,3,3,39,0.704,34.17,0,1,0,1,hoch
BW-2025-00916,Drogenhandel,Online-Plattform,Ulm,0,2025-12-31 14:00:00,0,Desktop PC,1&1,39057,166.200.30.165,13427.45,3,4,50,0.758,34.55,0,1,1,0,hoch
BW-2025-00917,Einbruchdiebstahl,Fahrzeug,Freiburg,1,2025-12-09 07:00:00,0,Laptop,O2,28098,138.252.179.254,5176.88,1,0,15,0.354,8.37,0,1,0,0,mittel
BW-2025-00918,Raub,Smartphone,Heidelberg,0,2025-03-05 09:00:00,0,Laptop,1&1,29758,83.243.104.186,2208.0,2,1,32,0.655,8.46,1,1,0,1,mittel
BW-2025-00919,Cybercrime,Messer,Heilbronn,1,2025-10-15 21:00:00,0,iPhone,O2,70938,217.101.5.11,0.0,3,1,29,0.571,12.34,0,0,1,0,mittel
BW-2025-00920,Diebstahl,Phishing-Mail,Karlsruhe,1,2025-04-20 19:00:00,0,Tablet,Telekom,11518,135.115.161.102,963.87,1,0,6,0.173,4.62,1,0,1,1,niedrig
BW-2025-00921,Sachbeschädigung,Messer,Stuttgart,1,2025-06-26 13:00:00,0,Laptop,1&1,53917,147.247.87.251,606.0,1,0,18,0.122,2.52,0,1,1,1,niedrig
BW-2025-00922,Drogenhandel,Laptop,Mannheim,1,2025-02-24 14:00:00,0,Tablet,1&1,35901,142.208.62.51,978.22,1,1,5,0.103,1.29,0,0,1,1,niedrig
BW-2025-00923,Körperverletzung,Messer,Stuttgart,1,2025-01-28 04:00:00,1,Tablet,O2,16563,164.109.147.3,5018.85,1,1,53,0.81,20.75,0,1,1,1,hoch
BW-2025-00924,Drogenhandel,Online-Plattform,Ulm,0,2025-01-17 01:00:00,1,Laptop,O2,64664,15.124.31.229,1777.58,1,0,19,0.207,2.96,1,0,1,1,niedrig
BW-2025-00925,Körperverletzung,Phishing-Mail,Pforzheim,0,2025-09-01 21:00:00,0,iPhone,Telekom,21016,147.244.202.84,3614.16,1,0,28,0.684,10.36,0,1,0,0,mittel
BW-2025-00926,Diebstahl,Brecheisen,Mannheim,1,2025-07-07 12:00:00,0,Tablet,1&1,15326,30.151.223.126,8247.19,3,0,39,0.811,46.84,1,1,0,1,hoch
BW-2025-00927,Drogenhandel,Phishing-Mail,Stuttgart,1,2025-09-18 17:00:00,0,Android Smartphone,Telekom,62525,16.186.236.120,1670.52,2,0,25,0.377,9.21,0,1,1,1,mittel
BW-2025-00928,Einbruchdiebstahl,Online-Plattform,Karlsruhe,1,2025-05-11 19:00:00,0,Tablet,Telekom,59051,157.198.38.48,9735.2,3,3,53,0.834,13.13,1,1,0,0,hoch
BW-2025-00929,Körperverletzung,Fahrzeug,Ulm,0,2025-07-08 23:00:00,1,Laptop,Vodafone,45740,12.75.6.156,1058.6,2,3,24,0.667,5.37,0,1,0,1,mittel
BW-2025-00930,Sachbeschädigung,Fahrzeug,Stuttgart,1,2025-07-07 13:00:00,0,Tablet,Vodafone,39009,68.142.29.192,4007.1,3,2,17,0.55,13.69,1,1,1,0,mittel
BW-2025-00931,Betrug,Phishing-Mail,Heidelberg,0,2025-11-11 11:00:00,0,iPhone,O2,83093,14.55.155.11,1772.35,2,1,16,0.408,12.87,1,1,1,1,mittel
BW-2025-00932,Drogenhandel,Phishing-Mail,Freiburg,1,2025-04-14 14:00:00,0,Laptop,1&1,98209,110.219.13.234,0.0,4,4,38,0.844,33.72,1,1,0,0,hoch
BW-2025-00933,Cybercrime,Messer,Stuttgart,1,2025-11-29 03:00:00,1,Desktop PC,Telekom,49850,85.180.234.41,10508.94,2,5,53,0.79,47.68,1,0,0,1,hoch
BW-2025-00934,Drogenhandel,keines,Heilbronn,1,2025-04-24 19:00:00,0,iPhone,Vodafone,47209,153.114.209.124,1942.23,2,1,26,0.354,6.78,1,1,1,0,mittel
BW-2025-00935,Körperverletzung,Fahrzeug,Ulm,0,2025-09-16 08:00:00,0,Desktop PC,Vodafone,37696,39.82.109.209,0.0,1,2,35,0.842,31.28,0,0,1,0,hoch
BW-2025-00936,Cybercrime,Brecheisen,Mannheim,1,2025-08-29 07:00:00,0,Tablet,1&1,57602,172.89.190.243,4926.06,1,0,21,0.655,6.16,0,1,1,1,mittel
BW-2025-00937,Diebstahl,Phishing-Mail,Ulm,0,2025-12-04 19:00:00,0,Android Smartphone,1&1,33281,113.105.246.121,685.61,1,0,7,0.211,0.68,1,1,1,0,niedrig
BW-2025-00938,Cybercrime,Smartphone,Freiburg,1,2025-03-09 02:00:00,1,Tablet,Vodafone,34756,173.236.55.122,195.84,1,1,11,0.232,3.8,1,1,1,1,niedrig
BW-2025-00939,Betrug,Fahrzeug,Mannheim,1,2025-10-07 01:00:00,1,Desktop PC,Telekom,84620,171.32.114.217,1180.74,1,2,10,0.144,3.06,0,1,0,0,niedrig
BW-2025-00940,Körperverletzung,Laptop,Freiburg,1,2025-12-16 01:00:00,1,iPhone,1&1,41367,55.218.160.178,1826.62,1,3,15,0.262,4.84,0,0,1,1,niedrig
BW-2025-00941,Körperverletzung,Fahrzeug,Freiburg,1,2025-02-14 05:00:00,1,Android Smartphone,O2,42118,186.5.17.151,1172.56,1,0,5,0.384,2.12,0,0,1,1,niedrig
BW-2025-00942,Körperverletzung,Fahrzeug,Mannheim,1,2025-08-15 03:00:00,1,Tablet,Telekom,10902,202.164.207.221,784.7,1,0,13,0.366,1.84,0,0,1,0,niedrig
BW-2025-00943,Betrug,Messer,Heilbronn,1,2025-10-12 17:00:00,0,Tablet,Telekom,73020,222.231.172.217,10741.32,2,4,65,0.813,20.81,1,0,0,1,hoch
BW-2025-00944,Betrug,Online-Plattform,Ulm,0,2025-09-30 16:00:00,0,iPhone,O2,29134,78.51.36.10,877.18,1,1,12,0.197,2.2,1,1,0,0,niedrig
BW-2025-00945,Diebstahl,Brecheisen,Freiburg,1,2025-04-07 21:00:00,0,Tablet,O2,22730,95.124.144.48,1004.96,3,4,25,0.376,11.04,0,1,0,1,mittel
BW-2025-00946,Diebstahl,keines,Heilbronn,1,2025-08-22 18:00:00,0,Android Smartphone,O2,43806,156.119.153.114,607.94,1,0,9,0.138,0.62,1,1,1,1,niedrig
BW-2025-00947,Cybercrime,Smartphone,Mannheim,1,2025-01-18 17:00:00,0,Android Smartphone,O2,50194,194.65.18.165,3314.1,1,3,27,0.356,10.47,0,1,1,1,mittel
BW-2025-00948,Einbruchdiebstahl,Online-Plattform,Heilbronn,1,2025-04-16 10:00:00,0,Tablet,O2,43725,174.2.219.47,9081.67,2,5,54,0.626,34.43,0,0,1,1,hoch
BW-2025-00949,Raub,Smartphone,Heidelberg,0,2025-04-12 06:00:00,0,Desktop PC,O2,72517,169.83.100.220,12577.23,3,5,46,0.868,12.74,0,1,1,1,hoch
BW-2025-00950,Einbruchdiebstahl,Phishing-Mail,Mannheim,1,2025-12-24 06:00:00,0,Desktop PC,O2,78843,134.103.202.186,1321.92,1,0,5,0.109,4.83,1,1,1,0,niedrig
BW-2025-00951,Einbruchdiebstahl,keines,Ulm,0,2025-08-22 17:00:00,0,iPhone,Telekom,29672,82.63.176.5,0.0,1,0,10,0.301,4.86,0,1,0,0,niedrig
BW-2025-00952,Diebstahl,Fahrzeug,Freiburg,1,2025-01-09 07:00:00,0,Tablet,1&1,62231,171.91.226.48,1596.33,2,2,29,0.327,5.33,0,0,1,0,mittel
BW-2025-00953,Diebstahl,Phishing-Mail,Karlsruhe,1,2025-02-08 05:00:00,1,Laptop,Telekom,33944,187.144.29.162,4046.38,1,0,28,0.53,9.64,1,0,0,1,mittel
BW-2025-00954,Raub,Fahrzeug,Heilbronn,1,2025-07-01 10:00:00,0,Android Smartphone,Telekom,27373,144.198.87.100,3044.15,1,2,25,0.407,8.46,1,0,0,0,mittel
BW-2025-00955,Cybercrime,Smartphone,Heidelberg,0,2025-11-22 19:00:00,0,Android Smartphone,Vodafone,93087,29.179.179.235,1910.63,1,1,5,0.104,0.81,1,0,0,1,niedrig
BW-2025-00956,Raub,keines,Karlsruhe,1,2025-11-21 23:00:00,1,Tablet,Telekom,49316,156.191.144.61,223.47,1,1,19,0.311,2.27,0,0,0,1,niedrig
BW-2025-00957,Betrug,Messer,Karlsruhe,1,2025-11-08 11:00:00,0,Tablet,Vodafone,74566,172.145.158.18,4765.78,2,1,23,0.532,5.27,0,1,1,1,mittel
BW-2025-00958,Einbruchdiebstahl,Phishing-Mail,Heilbronn,1,2025-07-24 13:00:00,0,Desktop PC,O2,98846,154.175.4.186,3438.3,2,1,24,0.419,6.16,1,0,1,1,mittel
BW-2025-00959,Cybercrime,keines,Karlsruhe,1,2025-01-05 10:00:00,0,Android Smartphone,1&1,33435,27.200.129.121,2359.61,1,1,33,0.472,5.1,1,1,1,0,mittel
BW-2025-00960,Sachbeschädigung,Online-Plattform,Karlsruhe,1,2025-05-05 16:00:00,0,Tablet,O2,50265,139.116.161.237,9134.88,3,2,45,0.61,23.25,0,0,0,0,hoch
BW-2025-00961,Cybercrime,Phishing-Mail,Heilbronn,1,2025-05-24 13:00:00,0,iPhone,O2,61935,212.42.235.12,7394.3,3,3,45,0.665,44.01,0,1,0,0,hoch
BW-2025-00962,Einbruchdiebstahl,Brecheisen,Mannheim,1,2025-10-12 14:00:00,0,Laptop,1&1,49795,105.236.42.244,4587.26,4,1,52,0.788,29.17,1,0,1,1,hoch
BW-2025-00963,Einbruchdiebstahl,Online-Plattform,Freiburg,1,2025-11-04 00:00:00,1,Laptop,O2,10743,206.33.7.136,3608.71,4,1,31,0.336,8.21,1,1,1,1,mittel
BW-2025-00964,Sachbeschädigung,Smartphone,Ulm,0,2025-11-08 21:00:00,0,Laptop,Vodafone,96776,194.119.220.185,9989.41,1,4,61,0.886,17.46,1,0,0,0,hoch
BW-2025-00965,Cybercrime,Online-Plattform,Freiburg,1,2025-10-19 20:00:00,0,iPhone,O2,90944,139.192.230.103,1639.79,3,1,18,0.511,11.81,1,1,0,0,mittel
BW-2025-00966,Körperverletzung,Online-Plattform,Karlsruhe,1,2025-04-20 12:00:00,0,iPhone,Vodafone,96431,110.219.43.109,1536.68,2,0,26,0.637,9.25,1,1,1,0,mittel
BW-2025-00967,Körperverletzung,Fahrzeug,Pforzheim,0,2025-02-10 11:00:00,0,Desktop PC,1&1,80503,105.148.50.214,638.82,2,2,11,0.267,1.28,0,0,1,1,niedrig
BW-2025-00968,Körperverletzung,Online-Plattform,Karlsruhe,1,2025-02-20 12:00:00,0,Tablet,Vodafone,87307,87.129.205.114,1773.89,2,2,25,0.649,14.99,1,1,0,0,mittel
